id,date,user_id,user_username,user_displayname,replyCount,retweetCount,likeCount,quoteCount,viewCount,searched_keyword,cleaned_text,Sentiment,hashtag_text
1.83E+18,2024-09-08 18:18:26+00:00,9.79E+17,RoseDC11,RoseDC11,19,366,548,13,14248,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,"We Are Less Than 2 Months Away From Our Elections! EDUCATE YOURSELVES! Evaluate the Policies of Each Candidate! November 5, 2024 Will be NOT an election of Party, it will be an election of Good vs Evil and Freedom vs Slavery!",Negative,
1.69E+18,2023-08-04 03:38:32+00:00,2808650785,MesaResistance,Mesa,7,93,164,5,3171,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,"Come November 2024, Americans will ensure Trump never reenters the White House, expressing their resolute stance against his return to power. He belongs in jail, not in the White House!!",Negative,"Biden2024, DemVoice1"
1.80E+18,2024-06-23 14:54:58+00:00,2567365058,naretevduorp,Proud Navy Veteran,13,81,192,12,6493,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,! The Choice is Binary and Absolute! Donald Trump is not running to be President in the United States. He is running to acquire the power of that office to lead a Revolution against those of us who stand against him! He will,Negative,MAGA
1.87E+18,2024-12-16 05:11:04+00:00,1.71E+18,Resisting313392,Resisting,12,40,200,3,1802,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,Trump is NOT my president. I REPEAT Trump is NOT my president,Negative,
1.84E+18,2024-10-02 21:32:31+00:00,1.23E+18,the_resistor,The Resistor Sister,25,39,233,1,5714,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,"7Veritas4 The Women of America will save Us from You, Donald. See you November 5",Negative,
1.84E+18,2024-10-04 20:39:41+00:00,931286316,ScottPresler,ThePersistence,347,4071,17571,101,156731,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,"From the tops of your heads, to the tips of your toes from your prayers and thoughts, to your words and hands I ask you to spend every second of every day for the next 32 days doing everything within your power to reelect President Trump on November 5th.",Positive,
1.84E+18,2024-09-22 00:32:30+00:00,1.23E+18,the_resistor,The Resistor Sister,12,81,595,0,8048,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,"glennkirschner2 On November 5, 2024, We The People will dismiss Donald Trump from the fantasy he will EVER be in the WH again.",Negative,
1.85E+18,2024-10-29 23:47:16+00:00,1.23E+18,the_resistor,The Resistor Sister,12,41,265,0,29346,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,TheRickWilson KamalaHarris THIS is what the FUTURE looks like. 7 DAYS to The New Road Ahead sans the Traitor Trump,Positive,
1.71E+18,2023-09-24 16:54:57+00:00,792660210,NahBabyNah,NahBabyNah,20,153,217,3,9057,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,"Remember the car parades leading up to 2020 election? We should redo 11423, 367 days until election 2024 It's time we Show our support for Trump Show our numbers are growing Show the 4 indictments only make us stronger Stick it to the Deep State Buy new Trump merch",Positive,
1.90E+18,2025-03-02 16:03:05+00:00,528674835,dave43law,dave lawrence,57,99,578,5,7634,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,FUCK TRUMP for US response,Negative,
1.91E+18,2025-04-07 06:58:39+00:00,1.34E+18,occultrealms,occultrealms,0,0,0,0,29,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP,Negative,
1.90E+18,2025-03-19 05:06:35+00:00,1.36E+18,ResistanceInRed,JUMP  Joyful Unity Movement Project,72,559,922,34,15194,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,"TRUMP MUST GO NOWRESIGN OR BE DRAGGED OUT! Were 60 days into this nightmare, and its a fivealarm fire. His unlawful acts are explodingabusing power, crushing dissent, obstructing justice like its 2019 all over again. New scandals are piling up in 2025, and were out of time",Negative,
1.91E+18,2025-04-04 06:59:09+00:00,1.80E+18,Comrades_X_,Comrade,0,0,0,0,26,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP,Negative,
1.91E+18,2025-04-09 01:31:11+00:00,1.68E+18,MorenoD17842,Cesar Moreno D,0,0,0,0,4,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,RpsAgainstTrump TIME TO DUMP TRUMP,Negative,"TIMETODUMPTRUMP, TIMETODUMPTRUMP, TIMETODUMPTRUMP, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump"
1.91E+18,2025-04-09 04:42:18+00:00,1.77E+18,IronI23759,Project Dixiecrats Parody,0,0,0,0,19,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,"Today is April 9th, 2025 Day 3 of sayig FUCK TRUMP!",Negative,
1.91E+18,2025-04-09 04:21:33+00:00,1.58E+18,MarkHor79479607,Mark Horton,0,0,1,0,2,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,AnnieForTruth DUMP THE TRUMP,Negative,
1.85E+18,2024-11-07 15:30:48+00:00,1.69E+18,TrumpDailyPosts,Donald J Trump Posts From His Truth Social,174,1032,5682,33,87201,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,"We dont have to live this way. We arent going to live this way. It begins on January 20, 2025. From Trump War Room TrumpWarRoom",Positive,
1.86E+18,2024-11-12 05:59:33+00:00,1.61E+18,2025DJT2025,2025TRUMPS BLONDE2025,17,137,246,1,8670,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,"The Left BETTER NOT try anything on January 20th, 2025 PTrump",Negative,
1.72E+18,2023-10-26 04:01:54+00:00,792660210,NahBabyNah,NahBabyNah,11,117,213,2,7461,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,376 days until 2024 election. JS Every week something will happen,Neutral,
1.75E+18,2024-02-03 20:35:31+00:00,1.43E+18,Sassafrass_84,Sassafrass84,45,159,581,8,6416,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,This right here. This is the plan for 2025. Raise your hand if you agree!,Positive,TRUMP2024ToSaveAmerica
1.83E+18,2024-08-30 10:23:00+00:00,7.14E+17,TheDemCoalition,Democratic Coalition,27,217,621,5,12187,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,"That's a great yard sign! With 67 days to go, we know we can't stop. We know it's up to all of us the broad, bipartisan coalition of Americans to go to the polls and defeat him one more time and save our Democracy.",Positive,NeverTrump
1.84E+18,2024-09-24 22:57:21+00:00,513469995,TraderGirlQ,TraderGirlQ,37,208,636,3,34259,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,"ARE WE RETURNING TO 1776 TOMORROW TOMORROW SEPT 25 IS 1776 HOURS SINCE THE DAY TRUMP WAS SHOT THAT WHENEVER ANY GOVERNMENT BECOMES DESTRUCTIVE, IT IS THE RIGHT OF THE PEOPLE TO ABOLISH IT INSTITUTE NEW GOVERNMENT SEPTEMBER 26 IS 5 WEEKS 5 DAYS TILL",Negative,
1.77E+18,2024-03-10 14:45:42+00:00,1.55E+18,DameScorpio,,49,202,343,6,8495,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,"If Donald J Trump is not elected on November 5, 2024 as the 47th President of these United States. The country will be lost. And! There will never be another Republican President. The Democrats will see to that. The choice is yours Save America",Negative,
1.72E+18,2023-11-05 15:08:13+00:00,1.21E+18,TheLeoTerrell,LeoTerrell,81,95,716,2,19656,StopTrump NeverTrump until 2025-03-30 since 2024-09-01,"Attention 75 million Trumps supporters. The 2024 presidential election is one year from today, November 5, 2024.",Neutral,TRUMP2024ToSaveAmerica
1.84E+18,2024-10-05 21:56:06+00:00,1.15E+18,TrueJMitchell,Jason Stands For Truth,217,2048,6443,57,47643,Election2024 NeverTrump until 2025-03-30 since 2024-09-01,"Tru3 Nola says Teflon Don will be voted back into office November 5th, 2024.",Neutral,
1.83E+18,2024-09-12 21:04:41+00:00,1.34E+18,1776Diva,,17,349,483,8,12351,Election2024 NeverTrump until 2025-03-30 since 2024-09-01,54 days until we say a ...,Neutral,"𝐀𝐌𝐄𝐑𝐈𝐂𝐀𝐅𝐈𝐑𝐒𝐓, Trump2024ToSaveAmerica"
1.85E+18,2024-11-04 20:10:06+00:00,1.59E+18,TheStormRedux,TheStormHasArrived,40,337,1151,16,26583,Election2024 NeverTrump until 2025-03-30 since 2024-09-01,"Election Eve Here we are. The moment weve all been waiting for. 4 years we have waited patiently. Its time to take our country back. If you havent already, vote Trump. I dont know how its gonna happen. We win tomorrow? They will cause chaos. If they steal it",Negative,
1.86E+18,2024-11-17 23:33:20+00:00,1.61E+18,Ames2420,Ames,46,298,581,7,16233,Election2024 NeverTrump until 2025-03-30 since 2024-09-01,"I would like to take this time to thank the Democrats for cheating so biggly in the 2020 Presidential election. If it hadn't of been for you, we would be saying goodbye to Trump, instead of Biden... on January 20, 2025. Everything happens for a reason. And the reason is...",Negative,
1.68E+18,2023-07-27 14:19:51+00:00,1.53E+18,GigaBeers,Myrna,21,432,883,15,11730,Election2024 NeverTrump until 2025-03-30 since 2024-09-01,2024 Election Approx 450 days of Joe OR MORE if Republicans dont stop the cheat,Negative,
1.84E+18,2024-10-07 15:24:53+00:00,1.52E+18,JakeSladeUSA,Jake Slade,15,130,246,6,7006,Election2024 NeverTrump until 2025-03-30 since 2024-09-01,30 days before we elect DJT back into office! Get out and vote! Get others out! Take the garbage that is BidenHarris OUT!,Negative,
1.74E+18,2024-01-07 23:46:59+00:00,9.79E+17,BigBlueWaveUSA,BigBlueWaveUSA2026,28,86,228,2,13231,NoMoreTrump Election2024 until 2025-03-30 since 2024-09-01,"Trump lost the 2020 election. On J6, Trump lost his coup attempt. 11524 will the the first Presidential election since Trumps insurrection, the first time We The People can make a statement to Trumps Trump did this",Negative,"MAGACult, VoteBlueToSaveDemocracy"
1.73E+18,2023-12-10 03:57:20+00:00,1.48E+18,NanLee1124,NanLee Marie Carissimi,8,92,199,1,5830,NoMoreTrump Election2024 until 2025-03-30 since 2024-09-01,"Joe Bidens banana republic ENDS on November 5th, 2024. realDonaldTrump NYYRC",Negative,"NYC, Trump2024SaveAmerica"
1.86E+18,2024-12-04 18:09:14+00:00,1.34E+18,Ilegvm,Texas Girl,111,236,450,14,11936,NoMoreTrump Election2024 until 2025-03-30 since 2024-09-01,"The circus show will soon be coming to a welcome end on January 20th, 2025. Who else is excited that Biden will no longer be President?",Negative,
1.64E+18,2023-03-30 22:23:14+00:00,1.01E+18,AntiTrumpCanada,Canada Hates Trump,69,272,1084,28,25373,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"Trump has finally been indicted! Everybody, lets rock!",Positive,
1.64E+18,2023-03-30 21:46:45+00:00,1.21E+18,AwakenedOutlaw,AwakenedOutlaw,212,418,2042,23,78883,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"Holy shit! They were dumb enough to try. Thank you, By indicting him, is a lock. This is the moment support goes supernova.",Positive,"Dems, Trump2024, Trump"
1.78E+18,2024-04-21 23:25:44+00:00,1.50E+18,StivaliRyder,Stivali Ryder    BlueCrew,38,365,587,25,10768,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"The Central Park Five in 2024 has taken out an ad for Fuckface, the criminal defendant with 34 felony charges in NY. Trump should serve a minimum of 11 12 years, even if the jury finds him innocent, but everyone knows that the fucker is guilty",Negative,
1.64E+18,2023-03-30 21:51:01+00:00,8.27E+17,1JaySC,Just Jay,47,309,1203,16,89694,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"The day weve been waiting for has finally arrived. The twice impeached, disgraced, orange Cheeto, expresident has finally been indicted!",Negative,TrumpIndictment
1.64E+18,2023-03-31 05:30:06+00:00,9.79E+17,BigBlueWaveUSA,BigBlueWaveUSA2026,90,406,1684,21,101534,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"Former President In my 5 years on Twitter, Ive only seen 1 day more joyous for Real America, 11320. Don Jr, the MAGAts, Hannity Lindsey Graham are triggered, but thats just icing on the cake. The Grand Jury had spoken 34 counts!",Positive,"TrumpIndicted, LockHimUp, TrumpForPrison"
1.64E+18,2023-04-01 04:34:32+00:00,1.24E+18,lflorepolitics,voteblue2024,17,67,148,6,7704,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"Front page of the Arizona Republic today 3312023 Trump Indicted. Historic Day! That will never change. Hes a disgraced, one term, twice impeached, indicted former president. More Indictments to come The historians will have a field day.",Negative,"TrumpIndicted, ProudBlue"
1.64E+18,2023-03-30 22:45:46+00:00,7.45E+17,rickyllesor1,Florida for Trump This Election  4 FREEDOM,17,117,264,5,4876,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"Today the Establishment has declared war on the American People. March 30, 2023. A grand jury has indicted a former President because he put power back in the hands of the rightful owners.",Negative,
1.64E+18,2023-03-31 02:15:31+00:00,1.48E+18,itspatsworld,Pats World,49,115,349,6,11980,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,President Trump has been indicted by the NY Grand Jury. They just guaranteed a Trump 2024 reelection victory. We the people stand with Trump!,Positive,"TrumpIndictment, Trump2024, MAGA"
1.86E+18,2024-11-25 18:41:25+00:00,1.21E+18,TheLeoTerrell,LeoTerrell,107,423,2518,13,36810,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"Every case brought against President Trump was motivated solely because he ran for President! Now those who were responsible will pay a heavy price effective January 20, 2025!",Negative,
1.67E+18,2023-06-09 00:08:03+00:00,55060090,realTuckFrumper,TuckFrump,71,504,3439,22,34388,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,The Wait Is Finally Over. TRUMP. IS. INDICTED,Negative,
1.83E+18,2024-08-27 22:35:55+00:00,1.54E+18,TrumpsBadKitty,TrumpsKitten,27,59,200,5,3338,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,Trump was just indicted for election interference by a party that is committing ELECTION INTERFERENCE RIGHT NOW!!,Negative,
1.64E+18,2023-03-30 22:20:50+00:00,1.51E+18,mikejackstraw,Grubber,378,363,2716,30,199220,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"Trump Indicted. We live in a country where we have supporters of this Insurrectionist FUCK. Yeah, Fuck You, Trump supporters. Deplorable people.",Negative,"TrumpIndictment, TrumpForPrison"
1.64E+18,2023-03-30 22:27:53+00:00,4102376488,The_Trump_Train,The Trump Train,3586,4936,30733,385,491156,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"BREAKING Manhattan grand jury has voted to indict President Donald Trump for false charges. Who else is still proudly voting for Trump?? Trump 2024 flags, click the link",Negative,
1.64E+18,2023-03-30 23:27:20+00:00,1.43E+18,Sassafrass_84,Sassafrass84,61,36,314,1,5976,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,There isn't enough patience in this world to listen to the left squeal like pigs with delight. Trump was indicted. So I'm going to enjoy the rest of my night and think about the fcer about to unfold. Y'all just handed Trump 2024. Cheers!,Negative,
1.64E+18,2023-03-30 21:40:52+00:00,1.31E+18,DEFendFURiously,Shannon,23,27,233,3,3251,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,Trump has officially been indicted! It's about damn fucking time!,Negative,
1.68E+18,2023-07-23 17:33:39+00:00,1.29E+18,PU28453638,Freedom,270,1268,5149,50,102654,TrumpWon2024 until 2025-03-30 since 2024-09-01,Trump won the 2016 election. Trump won the 2020 election. And Trump will win again in 2024 And Trump will be the 47th president of the united states of America.,Positive,
1.70E+18,2023-09-03 16:17:44+00:00,1.29E+18,PU28453638,Freedom,51,250,1112,10,11944,TrumpWon2024 until 2025-03-30 since 2024-09-01,"Trump won the 2020 election, and he will win again in 2024. MAGA",Positive,
1.72E+18,2023-10-25 03:09:37+00:00,1.29E+18,PU28453638,Freedom,46,175,693,6,12362,TrumpWon2024 until 2025-03-30 since 2024-09-01,Donald J. Trump Won the 2020 Election and will Win Again in 2024. 45 47,Positive,
1.77E+18,2024-03-27 03:22:34+00:00,1.29E+18,PU28453638,Freedom,307,247,1009,7,12129,TrumpWon2024 until 2025-03-30 since 2024-09-01,"DONALD TRUMP WON THE 2020 ELECTION, AND SOON HE IS GOING TO WIN AGAIN THE 2024 ELECTION.",Positive,
1.78E+18,2024-04-03 13:09:08+00:00,1.29E+18,PU28453638,Freedom,455,215,1123,30,17598,TrumpWon2024 until 2025-03-30 since 2024-09-01,Trump won the 2016 election. Trump won the 2020 election. And Trump will win again in 2024 And Trump will be the 47th president of the united states of America.,Positive,
1.88E+18,2025-01-06 18:40:57+00:00,1.60E+18,GaysForTrump24,Gays For Trump,37,46,517,4,12880,TrumpWon2024 until 2025-03-30 since 2024-09-01,"Donald J. Trump has officially been certified the winner of the 2024 Presidential election and will become the 47th President of the United States effective January 20, 2025. WE DID IT GUYS!",Positive,
