id,date,user_id,user_username,user_displayname,replycount,retweetcount,likecount,quotecount,viewcount,searched_keyword,cleaned_text,hashtag_text,year,month_year,sentiment
1850000000000000000,2024-10-24 02:24:53+07,305000000,MarkHamill,Mark Hamill,5397,9324,54902,518,1295890,Votefor2024 DonalTrump KamalaHarris AmericaDecides until 2024-12-06 since 2024-10-20,We vote because we love our country. It is our patriotic duty to ensure that the most dangerous man ever to be is defeated on November 5th. There is only ONE CHOICE,"POTUS, KamalaHarris2024, No3rdParties",2024,2024-10,Positive
1850000000000000000,2024-10-24 02:24:53+07,305000000,MarkHamill,Mark Hamill,5392,9297,54901,518,1295924,VoteForAmerica Vote VoteBlue VoteHarris VoteKamala until 2025-02-28 since 2024-07-01,We vote because we love our country. It is our patriotic duty to ensure that the most dangerous man ever to be is defeated on November 5th. There is only ONE CHOICE,"POTUS, KamalaHarris2024, No3rdParties",2024,2024-10,Positive
1850000000000000000,2024-10-24 04:53:20+07,73200000,chefjoseandres,Chef Jos Andrs,1369,11037,52916,446,1494896,PresidentialElection VoteUSA unil 2024-12-30 since 2024-10-01,"People of AmericaI voted today! Happens it was for this great guy TimWalz for VP and my friend KamalaHarris for President. They believe that the American dream should be possible for everyone, including immigrants like me. Whos with me?! Go to and",,2024,2024-10,Positive
1850000000000000000,2024-10-24 05:27:42+07,622000000,PaulIngrassia,Paul Ingrassia,10,147,480,3,19208,PresidentialElection VoteUSA Vote Trump unil 2024-11-06 since 2024-05-01,"GREETINGS FROM TRUMP TOWER NYC Early voting has already begun! Make sure youre registered and vote BEFORE Election Day. Lets make this race TOO BIG TO RIG, and hand Our Next President, Donald John Trump, a decisive landslide victory by November 5th! FIND OUT MORE",,2024,2024-10,Positive
1850000000000000000,2024-10-24 09:32:35+07,23200000,JocelynBenson,Jocelyn Benson,110,67,244,2,9835,Vote2024 InformedVoter until 2024-12-06 since 2024-10-20,"While misinformation lends itself better to soundbites than the nuances of election law, everyone, no matter who they vote for, deserves to have rightly placed faith in our elections. Get all your facts and information from Thanks NicolleDWallace and",,2024,2024-10,Positive
1850000000000000000,2024-10-24 10:42:06+07,1640000000000000000,EvaThePagan,taxtheoligarchsforthedamagetheycause,0,0,2,0,42,NoToTrump until 2024-12-30 since 2024-10-01,Who could vote for this tyrants friend? He will the USA small and chaotic. Trump is using Jews votes and receives money from the Russian regime!,nototrump,2024,2024-10,Negative
1850000000000000000,2024-10-24 16:59:25+07,1490000000000000000,VoiceOfOurAnces,Voice Of Our Ancestors Channel,733,3415,11709,213,361856,Election2024 Trump HateTrump until 2024-12-06 since 2024-10-20,"If you vote for Trump, you voting for your race to get annihilated. Like he already ready to give police total immunity Lil Scrappy 'US Presidential Election 2024'",,2024,2024-10,Negative
1850000000000000000,2024-10-24 18:30:05+07,1800000000000000000,WilliamAlbrech,ULTRAMAGA FANS TRUMP2028,167,120,318,10,6367,TrumpTrain Trump2024 until 2024-12-30 since 2024-10-01,THURSDAY TRAIN LET'S GROW TOGETHER DROP YOUR HANDLES CONNECT WITH OTHER PATRIOTS REPOST THIS TWEET FOR MORE FOLLOWERS UNITY IS STRENGTH GOD BLESS AMERICA MAGA MAHA UNITE NOW TO SAVE AMERICA,"PatriotsUnite, VoteForTrump",2024,2024-10,Positive
1850000000000000000,2024-10-24 18:51:36+07,782000000000000000,bluhue123,A,838,835,2853,54,29416,Votefor2024 DonalTrump KamalaHarris AmericaDecides until 2025-03-30 since 2024-10-20,12 days to go until election Does Kamala Harris have your full support? Yes Vote Vote Vote Were Not Going Back,,2024,2024-10,Positive
1850000000000000000,2024-10-24 19:06:09+07,1270000000000000000,GabiNga1,Gabi,70,290,439,9,9859,VoteTrump VoteKamala ElectionDay Election2024 VotedforTrump until 2025-3-31 since 2024-07-01,"Good Thursday Morning, Beautiful Friends GEORGIA IS TRUMP COUNTRY! I got teary looking at all those HAPPY people. They are having a blast! Y M C A Thirteen days, my friends. Im not sure about anyone else, but Ive been",,2024,2024-10,Positive
1850000000000000000,2024-10-24 19:06:09+07,1270000000000000000,GabiNga1,Gabi,70,290,439,9,9859,PresidentialElection VoteUSA Vote Trump unil 2024-11-06 since 2024-05-01,"Good Thursday Morning, Beautiful Friends GEORGIA IS TRUMP COUNTRY! I got teary looking at all those HAPPY people. They are having a blast! Y M C A Thirteen days, my friends. Im not sure about anyone else, but Ive been",,2024,2024-10,Positive
1850000000000000000,2024-10-24 19:30:16+07,1050000000,MyLifesView,WWood,0,0,1,0,39,TrumpNation until 2024-12-30 since 2024-10-01,"I wont tell you who Im voting for, but there will be signs JK","Trump2024, TrumpNation, AmericaFirst, Trump2024MAGA",2024,2024-10,Neutral
1850000000000000000,2024-10-24 20:18:24+07,4170000000,CRRJA5,Eagle Wings,16,195,303,9,10040,Election2024 VoteTrump until 2025-03-30 since 2024-12-06,.realDonaldTrump Has always fought for America and always will. At the time of this post we have 12 days left to Save America. We will be the laughingstock of the world if cackling Kamala wins Please vote TRUMP,Trump2024,2024,2024-10,Positive
1850000000000000000,2024-10-24 21:10:24+07,1130000000000000000,TeamKamala,Official Team Kamala,24,157,408,4,8379,Vote2024 InformedVoter until 2024-12-06 since 2024-10-20,"Your vote matters! Go to to make sure youre ready to vote for Kamala Harris, Tim Walz, and the Democrats fighting for our rights and freedoms up and down the ballot.",,2024,2024-10,Positive
1850000000000000000,2024-10-24 22:34:50+07,883000000000000000,TruePatriotUS,goodspacebskysocial,0,0,0,0,9,StopTrump until 2024-12-06 since 2024-10-20,6 years ago. Who creates violence?,"StopHate, StopTrump, VoteBlueToEndTheHate",2024,2024-10,Negative
1850000000000000000,2024-10-24 23:10:02+07,1470000000000000000,RainbowMojo26,Becky of Blackbird Pond,200,769,6315,38,75499,GodBlessAmerica VoteHarrisWalz2024 VoteHarrisWalz election VoteBlue2024 until 2025-02-28 since 2024-07-01,We voted! This is my son's first election and we proudly voted for Let's go! We're not going back,HarrisWalz2024,2024,2024-10,Positive
1850000000000000000,2024-10-25 00:50:57+07,26100000,_Sir_Willie,Will Austin,197,658,6678,15,65673,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Just voted for Donald J. Trump in Pennsylvania! Republican straight down the ballot.,,2024,2024-10,Positive
1850000000000000000,2024-10-25 02:19:34+07,1810000000000000000,CHU7CH1LL,CHU7CH1LL,552,1561,13774,32,215733,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,"Today I voted for the first time in my life for Donald J Trump! Pray for President Trump to win this election and Make America Great Again Fort Wayne, IN",,2024,2024-10,Positive
1850000000000000000,2024-10-25 04:36:02+07,894000000000000000,gaye_gallops,GAYE GALLOPS,26,510,912,4,17125,NeverTrump StopTrump until 2024-12-30 since 2024-10-01,YOU CANNOT STUMP THE TRUMP!,,2024,2024-10,Positive
1850000000000000000,2024-10-25 04:36:02+07,894000000000000000,gaye_gallops,GAYE GALLOPS,26,510,912,4,17125,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,YOU CANNOT STUMP THE TRUMP!,,2024,2024-10,Positive
1850000000000000000,2024-10-25 04:36:02+07,894000000000000000,gaye_gallops,GAYE GALLOPS,26,509,911,4,17125,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,YOU CANNOT STUMP THE TRUMP!,,2024,2024-10,Positive
1850000000000000000,2024-10-25 06:13:01+07,1640000000000000000,EvaThePagan,taxtheoligarchsforthedamagetheycause,0,0,2,0,19,NoToTrump until 2024-12-30 since 2024-10-01,Will this old man make America great again? He is simply not fit enough to lead a great nation.,notoTrump,2024,2024-10,Negative
1850000000000000000,2024-10-25 07:50:05+07,892000000000000000,TrumpGirlOnFire,TrumpGirlOnFire,24,427,905,13,17931,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"Donald Trump is what Americans LOVE, Donald Trump is what Americans inspire to be. The American Dream. He is Strong and Confident. He is the Leader that people want. THE BOSS",TrumpGirlOnFire,2024,2024-10,Positive
1850000000000000000,2024-10-25 08:13:16+07,30400000,KamalaHarris,Kamala Harris,3867,2217,10608,233,495296,Votefor2024 DonalTrump KamalaHarris AmericaDecides until 2025-03-30 since 2024-10-20,"12 days left to vote. We have the opportunity to turn the page and chart a new, joyful way forward. Join us",,2024,2024-10,Positive
1850000000000000000,2024-10-25 09:15:44+07,1710000000000000000,Resisting313392,Resisting,1090,791,15293,139,183044,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else can proudly say they have NEVER voted for Donald Trump?,,2024,2024-10,Negative
1850000000000000000,2024-10-25 09:42:51+07,1350000000000000000,5dme81,5DME81,13,409,591,6,15409,VoteTrump VoteKamala ElectionDay Election2024 VotedforTrump until 2025-3-31 since 2024-07-01,Vivek Ramaswamy Seal The Border Vote TrumpRESTORE LAW AND ORDER VOTE TRUMPGROW THE ECONOMY VOTE TRUMOREVIVE NATIONAL PRIDE VOTE TRUMPREVIVE OUR IDENTITY VOTE TRUMPMAGA VOTE TRUMP,,2024,2024-10,Positive
1850000000000000000,2024-10-25 09:51:27+07,1660000000000000000,MAGAVoice,MAGA Voice,86,443,2225,12,27105,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,"BREAKING NOW SHE BROKE IT AND I PROMISE YOU, I WILL FIX IT Donald Trump just won the Election",,2024,2024-10,Negative
1850000000000000000,2024-10-25 11:25:12+07,1760000000000000000,onpointpolitics,On Point Politics  Lester Tellez,11,118,554,1,32272,Trump2024Landslide   until 2024-12-30 since 2024-10-01,BREAKING Donald Trump Is Approaching Landslide Territory...Here's Why!,,2024,2024-10,Neutral
1850000000000000000,2024-10-25 18:20:02+07,46300000,JoeyMannarinoUS,Joey Mannarino,230,522,1913,37,58630,Election2024 Trump HateTrump until 2024-12-06 since 2024-10-20,"Its fine to hate Donald Trump. Youre not voting for a friend to hang out with and party with. But, please, do not let your hatred of Trump cause you to vote for this to represent America to the world. We would be laughed out of the G7. Putin and Xi would completely wreck",,2024,2024-10,Negative
1850000000000000000,2024-10-25 23:17:04+07,1340000000000000000,Alina07106036,Alina,0,0,1,0,53,TrumpIsAWarCriminal until 2024-12-30 since 2024-10-01,Anticonstitucional! Trump just confesses that he is a war criminal by sabotaging Biden's ceasefire efforts.,"Friday_Motivation, FridayMorning, friyay, TrumpIsAWarCriminal, TrumpIsGoingToJail2024, TrumpIsAnExistentialThreat, TrumpisaNationalDisgrace, Vote, election2024",2024,2024-10,Negative
1850000000000000000,2024-10-25 23:30:47+07,1340000000000000000,Alina07106036,Alina,0,1,2,0,18,TrumpIsAWarCriminal until 2024-12-30 since 2024-10-01,"We need to defend our constitution, no matter what political party you are.","TrumpIsAnExistentialThreat, TrumpIsGoingToJail2024, TrumpisaNationalDisgrace, TrumpIsATraitorAndCriminal, TrumpIsAWarCriminal, TrumpIsUnfitForANYOffice, Vote, election2024, Friday_Motivation",2024,2024-10,Positive
1850000000000000000,2024-10-26 00:09:44+07,1340000000000000000,ElectionTime_,Election Time,19,293,1861,9,34046,Election2024 TrumpNews PollAnalysis until 2024-12-30 since 2024-10-01,"FINAL NYT NATIONAL POLL TRUMP LEADS 2024 Popular Vote Trump 47 1 Harris 46 The New York Times October 2023 2,516 LV",,2024,2024-10,Neutral
1850000000000000000,2024-10-26 00:10:36+07,1600000000000000000,Loveof1776,Victoria,34,174,531,1,12262,LoveTrump TrumpVance2024 until 2025-02-28 since 2024-07-01,"Im a dedicated America First Trump patriot, and most of my posts are dedicated to getting him reelected. Sometimes, we all need a cute little non political video. I think this one is adorable. How about you?",,2024,2024-10,Positive
1850000000000000000,2024-10-26 00:42:56+07,27500000,krismayes,Kris Mayes,28,56,203,0,5969,Vote2024 InformedVoter until 2024-12-06 since 2024-10-20,Dont forget that Make your voting plan visit for more information.,EveryVoteMatters,2024,2024-10,Neutral
1850000000000000000,2024-10-26 01:50:42+07,1590000000000000000,ArtCandee,Art Candee,37,98,351,7,5406,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,"In a matter of days, we're gonna put Donald Trump in the garbage can for good. Dump Trump.",,2024,2024-10,Negative
1850000000000000000,2024-10-26 04:09:50+07,1650000000000000000,__my__at,,1494,1799,30671,81,428425,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Secured my vote! I just proudly voted for Trump,,2024,2024-10,Positive
1850000000000000000,2024-10-26 05:29:17+07,1570000000000000000,TiffMoodNukes,Its  Tiff,2238,5930,35469,255,340611,VoteTrump VoteKamala ElectionDay Election2024 VotedforTrump until 2025-3-31 since 2024-07-01,Just VOTED EARLY AND IN PERSON FOR TRUMP for the third time with gratitude and pride. I prayed and got a little choked up over the sacrifices this great man has made and is making to save our country in peril. Im voting based on Trumps exemplary policies and past proven results,,2024,2024-10,Positive
1850000000000000000,2024-10-26 06:26:03+07,1570000000000000000,TestDummy04,TestDummy,23,331,808,19,5000,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,They Can't Kill Him! They Can't Beat Him! And They Can't BE Him! Repost if you LOVE TRUMP!,,2024,2024-10,Positive
1850000000000000000,2024-10-26 10:47:24+07,211000000,craigkellyXXX,Craig Kelly  Libertarian for NSW Senate,61,103,663,3,19284,Trump2024Landslide   until 2024-12-30 since 2024-10-01,The Trump Train is pulling away. The polls show his lead increasing. Its going to be a landslide.,,2024,2024-10,Positive
1850000000000000000,2024-10-26 21:04:47+07,1600000000000000000,MonBreeden,Monica,19,175,231,8,9277,election 2024 vote for american until 2024-12-19 since 2024-10-01,We need a strong leader for America! All of our lives were better and America was the strongest nation under Trump!! Enough DEI and complete weakening of America with Biden and CommieCommala! VOTE for DONALD TRUMP,Trump2024NowMorethanEver,2024,2024-10,Positive
1850000000000000000,2024-10-26 22:01:51+07,1550000000000000000,namwella1961,LA Blue Dot in GA,24,244,494,11,8348,VoteForAmerica Vote VoteBlue VoteHarris VoteKamala until 2025-02-28 since 2024-07-01,I didn't vote for a person in November. I voted to save Democracy abortion rights. I voted to end the hate lies. I voted to ensure Trump faces justice for his crimes. I voted to stop Project 2025.,"ProudBlue, KamalaHarris2024, VoteBlueDownBallott, VoteBlueToSaveDemocracy",2024,2024-10,Positive
1850000000000000000,2024-10-30 06:38:58+07,1630000000000000000,BrainStorm_Joe,Joe Rambo,27,198,526,18,43646,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,kellyannelu is a hero. Trump's team is filing charges against Bucks County Pa for voter suppression!!! Fight! Fight! Fight!,,2024,2024-10,Positive
1850000000000000000,2024-10-27 00:23:46+07,1780000000000000000,ivankatrumpo,Ivanka Trump  Parody,2006,84,308,52,28811,DumpTrump NotMyPresident  until 2024-12-30 since 2024-10-01,"JUST IN Whoopi Goldberg says, I would like every Republican out there to stop referring to this man Trump as the president. He is not the president! How do you respond to Goldberg?",,2024,2024-10,Negative
1850000000000000000,2024-10-27 03:22:33+07,1120000000000000000,texasbreakfast1,Texas Breakfast,7670,8474,121443,471,1273821,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Just voted republican for the first time in my life,TrumpVance2024,2024,2024-10,Neutral
1850000000000000000,2024-10-27 03:52:27+07,1770000000000000000,WA_WILL_BE_RED,WashingtonWillBeRed,0,0,0,0,38,TrumpTrain2024 until 2024-12-30 since 2024-10-01,"Trumptrain rolling strong in Spokane Valley, WA","TrumpTrain2024, TrumpVance2024",2024,2024-10,Positive
1850000000000000000,2024-10-27 04:15:45+07,458000000,BreitbartNews,Breitbart News,53,341,1789,8,48656,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,This is blatantly unAmerican and it's election interference realdonaldtrump responds to a federal judge in Virginia restoring 1600 voter registrations of alleged noncitizens purged from the state's rolls.,,2024,2024-10,Negative
1850000000000000000,2024-10-27 04:29:33+07,16600000,Acyn,Acyn,211,1398,5294,46,154165,PoliticalAwareness AmericanPresident until 2024-12-06 since 2024-10-20,"Michelle Obama So please, do not hand our fates over to the likes of Trump, who knows nothing about us. Who has shown deep content for us. Because a vote for him is a vote against us, against our health, against our worth.",,2024,2024-10,Negative
1850000000000000000,2024-10-27 04:58:04+07,1240000000000000000,MeidasTouch,MeidasTouch,272,1215,5062,93,295658,RemoveTrump TrumpIsDangerous until 2024-12-30 since 2024-10-01,"The fact that Donald Trump and his running mate continue to promote this deeply unstable, psychotic, and erratic behavior is all the more reason to make sure they never step foot in the Oval Office again.",,2024,2024-10,Negative
